Grade Distribution By Course,,,
,,,
,,,
Academic Learning Services,,,
Academic Learning Services,,,
,,,
Course: ALS 114  Student Total: 41  Credit Hours: 2  Grade Pts: 283.8  GPA Hours: 78  GPA: 3.64,,,
Grade: A,  Credits: 2,  Student Count: 26,  Pct: 63.41
,,,
Course: CHE 332  Student Total: 162  Credit Hours: 3  Grade Pts: 1641  GPA Hours: 468  GPA: 3.51,,,
Grade: A,  Credits: 3,  Student Count: 57,  Pct: 35.19
Grade: A-,  Credits: 3,  Student Count: 41,  Pct: 25.31
Grade: B,  Credits: 3,  Student Count: 12,  Pct: 7.41
Grade: B+,  Credits: 3,  Student Count: 27,  Pct: 16.67
Grade: B-,  Credits: 3,  Student Count: 8,  Pct: 4.94
Grade: C,  Credits: 3,  Student Count: 2,  Pct: 1.23
Grade: C+,  Credits: 3,  Student Count: 5,  Pct: 3.09
Grade: C-,  Credits: 3,  Student Count: 3,  Pct: 1.85
Grade: F,  Credits: 3,  Student Count: 1,  Pct: .62
Grade: I/C,  Credits: 3,  Student Count: 3,  Pct: 1.85
Grade: W,  Credits: 3,  Student Count: 3,  Pct: 1.85
,,,
Course: CHE 333  Student Total: 29  Credit Hours: 3  Grade Pts: 294.9  GPA Hours: 81  GPA: 3.64,,,
Grade: A,  Credits: 3,  Student Count: 13,  Pct: 44.83
Grade: A-,  Credits: 3,  Student Count: 5,  Pct: 17.24
Grade: B,  Credits: 3,  Student Count: 3,  Pct: 10.34
Grade: B+,  Credits: 3,  Student Count: 5,  Pct: 17.24
Grade: C+,  Credits: 3,  Student Count: 1,  Pct: 3.45
Grade: I/D,  Credits: 3,  Student Count: 2,  Pct: 6.9
,,,
Course: CHE 361  Student Total: 92  Credit Hours: 3  Grade Pts: 791.7  GPA Hours: 252  GPA: 3.14,,,
Grade: A,  Credits: 3,  Student Count: 22,  Pct: 23.91
Grade: A-,  Credits: 3,  Student Count: 15,  Pct: 16.3
Grade: B,  Credits: 3,  Student Count: 13,  Pct: 14.13
Grade: B+,  Credits: 3,  Student Count: 11,  Pct: 11.96
Grade: B-,  Credits: 3,  Student Count: 6,  Pct: 6.52
Grade: C,  Credits: 3,  Student Count: 11,  Pct: 11.96
Grade: C+,  Credits: 3,  Student Count: 3,  Pct: 3.26
Grade: F,  Credits: 3,  Student Count: 3,  Pct: 3.26
Grade: I/F,  Credits: 3,  Student Count: 2,  Pct: 2.17
Grade: W,  Credits: 3,  Student Count: 6,  Pct: 6.52
,,,
Course: CHE 415  Student Total: 120  Credit Hours: 3  Grade Pts: 1279.2  GPA Hours: 360  GPA: 3.55,,,
Grade: A,  Credits: 3,  Student Count: 24,  Pct: 20
Grade: A-,  Credits: 3,  Student Count: 55,  Pct: 45.83
Grade: B,  Credits: 3,  Student Count: 5,  Pct: 4.17
Grade: B+,  Credits: 3,  Student Count: 27,  Pct: 22.5
Grade: B-,  Credits: 3,  Student Count: 6,  Pct: 5
Grade: C,  Credits: 3,  Student Count: 1,  Pct: .83
Grade: C+,  Credits: 3,  Student Count: 2,  Pct: 1.67
,,,
Course: CHE 431  Student Total: 128  Credit Hours: 3  Grade Pts: 1489.5  GPA Hours: 384  GPA: 3.88,,,
Grade: A,  Credits: 3,  Student Count: 102,  Pct: 79.69
Grade: A-,  Credits: 3,  Student Count: 15,  Pct: 11.72
Grade: B,  Credits: 3,  Student Count: 1,  Pct: .78
Grade: B+,  Credits: 3,  Student Count: 5,  Pct: 3.91
Grade: B-,  Credits: 3,  Student Count: 5,  Pct: 3.91
,,,
Course: CHE 450  Student Total: 58  Credit Hours: 3  Grade Pts: 660.3  GPA Hours: 174  GPA: 3.79,,,
Grade: A,  Credits: 3,  Student Count: 40,  Pct: 68.97
Grade: A-,  Credits: 3,  Student Count: 9,  Pct: 15.52
Grade: B,  Credits: 3,  Student Count: 3,  Pct: 5.17
Grade: B+,  Credits: 3,  Student Count: 4,  Pct: 6.9
Grade: C+,  Credits: 3,  Student Count: 2,  Pct: 3.45
,,,
Course: CHE 514  Student Total: 18  Credit Hours: 4  Grade Pts: 277.6  GPA Hours: 72  GPA: 3.86,,,
Grade: A,  Credits: 4,  Student Count: 12,  Pct: 66.67
Grade: A-,  Credits: 4,  Student Count: 4,  Pct: 22.22
Grade: B+,  Credits: 4,  Student Count: 2,  Pct: 11.11
,,,
Course: CHE 540  Student Total: 24  Credit Hours: 4  Grade Pts: 298.4  GPA Hours: 80  GPA: 3.73,,,
Grade: A,  Credits: 4,  Student Count: 9,  Pct: 37.5
Grade: A-,  Credits: 4,  Student Count: 9,  Pct: 37.5
Grade: B+,  Credits: 4,  Student Count: 1,  Pct: 4.17
Grade: C,  Credits: 4,  Student Count: 1,  Pct: 4.17
Grade: S,  Credits: 4,  Student Count: 2,  Pct: 8.33
Grade: U,  Credits: 4,  Student Count: 1,  Pct: 4.17
Grade: W,  Credits: 4,  Student Count: 1,  Pct: 4.17
,,,
Course: ENGR 531  Student Total: 16  Credit Hours: 3  Grade Pts: 176.1  GPA Hours: 45  GPA: 3.91,,,
Grade: A,  Credits: 3,  Student Count: 12,  Pct: 75
Grade: A-,  Credits: 3,  Student Count: 2,  Pct: 12.5
Grade: B+,  Credits: 3,  Student Count: 1,  Pct: 6.25
Grade: S,  Credits: 3,  Student Count: 1,  Pct: 6.25
,,,
Course: ENVE 322  Student Total: 56  Credit Hours: 4  Grade Pts: 803.2  GPA Hours: 220  GPA: 3.65,,,
Grade: A,  Credits: 4,  Student Count: 28,  Pct: 50
Grade: A-,  Credits: 4,  Student Count: 15,  Pct: 26.79
Grade: B,  Credits: 4,  Student Count: 4,  Pct: 7.14
Grade: B+,  Credits: 4,  Student Count: 4,  Pct: 7.14
Grade: B-,  Credits: 4,  Student Count: 3,  Pct: 5.36
Grade: F,  Credits: 4,  Student Count: 1,  Pct: 1.79
Grade: W,  Credits: 4,  Student Count: 1,  Pct: 1.79
,,,
Course: ENVE 422  Student Total: 21  Credit Hours: 4  Grade Pts: 273.6  GPA Hours: 84  GPA: 3.26,,,
Grade: A,  Credits: 4,  Student Count: 5,  Pct: 23.81
Grade: A-,  Credits: 4,  Student Count: 4,  Pct: 19.05
Grade: B,  Credits: 4,  Student Count: 5,  Pct: 23.81
Grade: B+,  Credits: 4,  Student Count: 4,  Pct: 19.05
Grade: B-,  Credits: 4,  Student Count: 2,  Pct: 9.52
Grade: F,  Credits: 4,  Student Count: 1,  Pct: 4.76
,,,
Course: ENVE 431  Student Total: 19  Credit Hours: 4  Grade Pts: 226.4  GPA Hours: 72  GPA: 3.14,,,
Grade: A,  Credits: 4,  Student Count: 4,  Pct: 21.05
Grade: A-,  Credits: 4,  Student Count: 3,  Pct: 15.79
Grade: AUD,  Credits: 4,  Student Count: 1,  Pct: 5.26
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 15.79
Grade: B+,  Credits: 4,  Student Count: 5,  Pct: 26.32
Grade: C,  Credits: 4,  Student Count: 2,  Pct: 10.53
Grade: F,  Credits: 4,  Student Count: 1,  Pct: 5.26
,,,
Course: ENVE 541  Student Total: 10  Credit Hours: 4  Grade Pts: 145.6  GPA Hours: 40  GPA: 3.64,,,
Grade: A,  Credits: 4,  Student Count: 5,  Pct: 50
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 20
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 30
,,,
College of Engineering,,,
School of Civl & Constr Engr,,,
,,,
Course: ARE 352  Student Total: 25  Credit Hours: Variable  Grade Pts: 298  GPA Hours: 96  GPA: 3.1,,,
Grade: A,  Credits: 4,  Student Count: 1,  Pct: 4
Grade: A-,  Credits: 4,  Student Count: 4,  Pct: 16
Grade: B,  Credits: 4,  Student Count: 10,  Pct: 40
Grade: B+,  Credits: 4,  Student Count: 3,  Pct: 12
Grade: B-,  Credits: 4,  Student Count: 5,  Pct: 20
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 4
Grade: U,  Credits: 4,  Student Count: 1,  Pct: 4
,,,
Course: CCE 102  Student Total: 191  Credit Hours: 3  Grade Pts: 1942.2  GPA Hours: 549  GPA: 3.54,,,
Grade: A,  Credits: 3,  Student Count: 120,  Pct: 62.83
Grade: A-,  Credits: 3,  Student Count: 17,  Pct: 8.9
Grade: B,  Credits: 3,  Student Count: 12,  Pct: 6.28
Grade: B+,  Credits: 3,  Student Count: 8,  Pct: 4.19
Grade: B-,  Credits: 3,  Student Count: 6,  Pct: 3.14
Grade: C,  Credits: 3,  Student Count: 5,  Pct: 2.62
Grade: C+,  Credits: 3,  Student Count: 5,  Pct: 2.62
Grade: C-,  Credits: 3,  Student Count: 2,  Pct: 1.05
Grade: D,  Credits: 3,  Student Count: 1,  Pct: .52
Grade: F,  Credits: 3,  Student Count: 7,  Pct: 3.66
Grade: S,  Credits: 3,  Student Count: 1,  Pct: .52
Grade: W,  Credits: 3,  Student Count: 7,  Pct: 3.66
,,,
Course: CCE 201  Student Total: 108  Credit Hours: 3  Grade Pts: 1082.1  GPA Hours: 318  GPA: 3.4,,,
Grade: A,  Credits: 3,  Student Count: 49,  Pct: 45.37
Grade: A-,  Credits: 3,  Student Count: 17,  Pct: 15.74
Grade: B,  Credits: 3,  Student Count: 11,  Pct: 10.19
Grade: B+,  Credits: 3,  Student Count: 15,  Pct: 13.89
Grade: B-,  Credits: 3,  Student Count: 2,  Pct: 1.85
Grade: C,  Credits: 3,  Student Count: 3,  Pct: 2.78
Grade: C+,  Credits: 3,  Student Count: 3,  Pct: 2.78
Grade: D,  Credits: 3,  Student Count: 1,  Pct: .93
Grade: F,  Credits: 3,  Student Count: 5,  Pct: 4.63
Grade: W,  Credits: 3,  Student Count: 2,  Pct: 1.85
,,,
Course: CCE 203  Student Total: 58  Credit Hours: 3  Grade Pts: 508.8  GPA Hours: 159  GPA: 3.2,,,
Grade: A,  Credits: 3,  Student Count: 16,  Pct: 27.59
Grade: A-,  Credits: 3,  Student Count: 4,  Pct: 6.9
Grade: B,  Credits: 3,  Student Count: 8,  Pct: 13.79
Grade: B+,  Credits: 3,  Student Count: 13,  Pct: 22.41
Grade: B-,  Credits: 3,  Student Count: 2,  Pct: 3.45
Grade: C,  Credits: 3,  Student Count: 3,  Pct: 5.17
Grade: C+,  Credits: 3,  Student Count: 5,  Pct: 8.62
Grade: D,  Credits: 3,  Student Count: 1,  Pct: 1.72
Grade: F,  Credits: 3,  Student Count: 1,  Pct: 1.72
Grade: U,  Credits: 3,  Student Count: 1,  Pct: 1.72
Grade: W,  Credits: 3,  Student Count: 4,  Pct: 6.9
,,,
Course: CCE 422  Student Total: 44  Credit Hours: 3  Grade Pts: 449.7  GPA Hours: 126  GPA: 3.57,,,
Grade: A,  Credits: 3,  Student Count: 22,  Pct: 50
Grade: A-,  Credits: 3,  Student Count: 7,  Pct: 15.91
Grade: B,  Credits: 3,  Student Count: 7,  Pct: 15.91
Grade: B+,  Credits: 3,  Student Count: 1,  Pct: 2.27
Grade: B-,  Credits: 3,  Student Count: 2,  Pct: 4.55
Grade: C,  Credits: 3,  Student Count: 2,  Pct: 4.55
Grade: C+,  Credits: 3,  Student Count: 1,  Pct: 2.27
Grade: I/F,  Credits: 3,  Student Count: 1,  Pct: 2.27
Grade: W,  Credits: 3,  Student Count: 1,  Pct: 2.27
,,,
Course: CCE 522  Student Total: 14  Credit Hours: 3  Grade Pts: 159.9  GPA Hours: 42  GPA: 3.81,,,
Grade: A,  Credits: 3,  Student Count: 11,  Pct: 78.57
Grade: B+,  Credits: 3,  Student Count: 2,  Pct: 14.29
Grade: B-,  Credits: 3,  Student Count: 1,  Pct: 7.14
,,,
Course: CE 202  Student Total: 62  Credit Hours: 3  Grade Pts: 567.9  GPA Hours: 177  GPA: 3.21,,,
Grade: A,  Credits: 3,  Student Count: 9,  Pct: 14.52
Grade: A-,  Credits: 3,  Student Count: 11,  Pct: 17.74
Grade: B,  Credits: 3,  Student Count: 12,  Pct: 19.35
Grade: B+,  Credits: 3,  Student Count: 11,  Pct: 17.74
Grade: B-,  Credits: 3,  Student Count: 11,  Pct: 17.74
Grade: C,  Credits: 3,  Student Count: 1,  Pct: 1.61
Grade: C+,  Credits: 3,  Student Count: 3,  Pct: 4.84
Grade: C-,  Credits: 3,  Student Count: 1,  Pct: 1.61
Grade: I/F,  Credits: 3,  Student Count: 1,  Pct: 1.61
Grade: W,  Credits: 3,  Student Count: 2,  Pct: 3.23
,,,
Course: CE 311  Student Total: 50  Credit Hours: 4  Grade Pts: 607.6  GPA Hours: 188  GPA: 3.23,,,
Grade: A,  Credits: 4,  Student Count: 6,  Pct: 12
Grade: A-,  Credits: 4,  Student Count: 8,  Pct: 16
Grade: B,  Credits: 4,  Student Count: 15,  Pct: 30
Grade: B+,  Credits: 4,  Student Count: 11,  Pct: 22
Grade: B-,  Credits: 4,  Student Count: 3,  Pct: 6
Grade: C,  Credits: 4,  Student Count: 1,  Pct: 2
Grade: C+,  Credits: 4,  Student Count: 3,  Pct: 6
Grade: I/C,  Credits: 4,  Student Count: 1,  Pct: 2
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 4
,,,
Course: CE 313  Student Total: 99  Credit Hours: 4  Grade Pts: 1385.2  GPA Hours: 392  GPA: 3.53,,,
Grade: A,  Credits: 4,  Student Count: 48,  Pct: 48.48
Grade: A-,  Credits: 4,  Student Count: 22,  Pct: 22.22
Grade: B,  Credits: 4,  Student Count: 10,  Pct: 10.1
Grade: B+,  Credits: 4,  Student Count: 6,  Pct: 6.06
Grade: B-,  Credits: 4,  Student Count: 5,  Pct: 5.05
Grade: C,  Credits: 4,  Student Count: 2,  Pct: 2.02
Grade: C+,  Credits: 4,  Student Count: 2,  Pct: 2.02
Grade: D,  Credits: 4,  Student Count: 1,  Pct: 1.01
Grade: F,  Credits: 4,  Student Count: 2,  Pct: 2.02
Grade: W,  Credits: 4,  Student Count: 1,  Pct: 1.01
,,,
Course: CE 365  Student Total: 66  Credit Hours: 3  Grade Pts: 665.7  GPA Hours: 192  GPA: 3.47,,,
Grade: A,  Credits: 3,  Student Count: 24,  Pct: 36.36
Grade: A-,  Credits: 3,  Student Count: 13,  Pct: 19.7
Grade: B,  Credits: 3,  Student Count: 10,  Pct: 15.15
Grade: B+,  Credits: 3,  Student Count: 8,  Pct: 12.12
Grade: B-,  Credits: 3,  Student Count: 4,  Pct: 6.06
Grade: C,  Credits: 3,  Student Count: 3,  Pct: 4.55
Grade: C+,  Credits: 3,  Student Count: 2,  Pct: 3.03
Grade: W,  Credits: 3,  Student Count: 2,  Pct: 3.03
,,,
Course: CE 372  Student Total: 117  Credit Hours: 4  Grade Pts: 1482.4  GPA Hours: 464  GPA: 3.19,,,
Grade: A,  Credits: 4,  Student Count: 19,  Pct: 16.24
Grade: A-,  Credits: 4,  Student Count: 20,  Pct: 17.09
Grade: B,  Credits: 4,  Student Count: 19,  Pct: 16.24
Grade: B+,  Credits: 4,  Student Count: 26,  Pct: 22.22
Grade: B-,  Credits: 4,  Student Count: 15,  Pct: 12.82
Grade: C,  Credits: 4,  Student Count: 4,  Pct: 3.42
Grade: C+,  Credits: 4,  Student Count: 12,  Pct: 10.26
Grade: C-,  Credits: 4,  Student Count: 1,  Pct: .85
Grade: I/D,  Credits: 4,  Student Count: 1,  Pct: .85
,,,
Course: CE 381  Student Total: 81  Credit Hours: 4  Grade Pts: 832.8  GPA Hours: 296  GPA: 2.81,,,
Grade: A,  Credits: 4,  Student Count: 7,  Pct: 8.64
Grade: A-,  Credits: 4,  Student Count: 7,  Pct: 8.64
Grade: B,  Credits: 4,  Student Count: 16,  Pct: 19.75
Grade: B+,  Credits: 4,  Student Count: 5,  Pct: 6.17
Grade: B-,  Credits: 4,  Student Count: 13,  Pct: 16.05
Grade: C,  Credits: 4,  Student Count: 13,  Pct: 16.05
Grade: C+,  Credits: 4,  Student Count: 11,  Pct: 13.58
Grade: C-,  Credits: 4,  Student Count: 2,  Pct: 2.47
Grade: W,  Credits: 4,  Student Count: 7,  Pct: 8.64
,,,
Course: CE 382  Student Total: 75  Credit Hours: 4  Grade Pts: 1093.2  GPA Hours: 292  GPA: 3.74,,,
Grade: A,  Credits: 4,  Student Count: 48,  Pct: 64
Grade: A-,  Credits: 4,  Student Count: 11,  Pct: 14.67
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 4
Grade: B+,  Credits: 4,  Student Count: 6,  Pct: 8
Grade: B-,  Credits: 4,  Student Count: 4,  Pct: 5.33
Grade: D,  Credits: 4,  Student Count: 1,  Pct: 1.33
Grade: I/F,  Credits: 4,  Student Count: 2,  Pct: 2.67
,,,
Course: CE 383  Student Total: 42  Credit Hours: 4  Grade Pts: 609.6  GPA Hours: 168  GPA: 3.63,,,
Grade: A,  Credits: 4,  Student Count: 20,  Pct: 47.62
Grade: A-,  Credits: 4,  Student Count: 10,  Pct: 23.81
Grade: B,  Credits: 4,  Student Count: 4,  Pct: 9.52
Grade: B+,  Credits: 4,  Student Count: 5,  Pct: 11.9
Grade: C+,  Credits: 4,  Student Count: 3,  Pct: 7.14
,,,
Course: CE 392  Student Total: 83  Credit Hours: 4  Grade Pts: 1180  GPA Hours: 332  GPA: 3.55,,,
Grade: A,  Credits: 4,  Student Count: 36,  Pct: 43.37
Grade: A-,  Credits: 4,  Student Count: 17,  Pct: 20.48
Grade: B,  Credits: 4,  Student Count: 16,  Pct: 19.28
Grade: B+,  Credits: 4,  Student Count: 8,  Pct: 9.64
Grade: B-,  Credits: 4,  Student Count: 3,  Pct: 3.61
Grade: C+,  Credits: 4,  Student Count: 2,  Pct: 2.41
Grade: D,  Credits: 4,  Student Count: 1,  Pct: 1.2
,,,
Course: CE 413  Student Total: 20  Credit Hours: 3  Grade Pts: 167.4  GPA Hours: 51  GPA: 3.28,,,
Grade: A,  Credits: 3,  Student Count: 6,  Pct: 30
Grade: A-,  Credits: 3,  Student Count: 4,  Pct: 20
Grade: B+,  Credits: 3,  Student Count: 2,  Pct: 10
Grade: B-,  Credits: 3,  Student Count: 3,  Pct: 15
Grade: C+,  Credits: 3,  Student Count: 1,  Pct: 5
Grade: F,  Credits: 3,  Student Count: 1,  Pct: 5
Grade: W,  Credits: 3,  Student Count: 3,  Pct: 15
,,,
Course: CE 420  Student Total: 60  Credit Hours: 4  Grade Pts: 870  GPA Hours: 236  GPA: 3.69,,,
Grade: A,  Credits: 4,  Student Count: 33,  Pct: 55
Grade: A-,  Credits: 4,  Student Count: 11,  Pct: 18.33
Grade: B,  Credits: 4,  Student Count: 6,  Pct: 10
Grade: B+,  Credits: 4,  Student Count: 6,  Pct: 10
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: 1.67
Grade: C,  Credits: 4,  Student Count: 1,  Pct: 1.67
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 1.67
Grade: I/D-,  Credits: 4,  Student Count: 1,  Pct: 1.67
,,,
Course: CE 424  Student Total: 56  Credit Hours: 4  Grade Pts: 796.4  GPA Hours: 224  GPA: 3.56,,,
Grade: A,  Credits: 4,  Student Count: 20,  Pct: 35.71
Grade: A-,  Credits: 4,  Student Count: 13,  Pct: 23.21
Grade: B,  Credits: 4,  Student Count: 9,  Pct: 16.07
Grade: B+,  Credits: 4,  Student Count: 11,  Pct: 19.64
Grade: B-,  Credits: 4,  Student Count: 2,  Pct: 3.57
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 1.79
,,,
Course: CE 427  Student Total: 76  Credit Hours: 4  Grade Pts: 868.4  GPA Hours: 304  GPA: 2.86,,,
Grade: A,  Credits: 4,  Student Count: 3,  Pct: 3.95
Grade: A-,  Credits: 4,  Student Count: 3,  Pct: 3.95
Grade: B,  Credits: 4,  Student Count: 26,  Pct: 34.21
Grade: B+,  Credits: 4,  Student Count: 13,  Pct: 17.11
Grade: B-,  Credits: 4,  Student Count: 15,  Pct: 19.74
Grade: C,  Credits: 4,  Student Count: 6,  Pct: 7.89
Grade: C+,  Credits: 4,  Student Count: 6,  Pct: 7.89
Grade: C-,  Credits: 4,  Student Count: 4,  Pct: 5.26
,,,
Course: CE 465  Student Total: 11  Credit Hours: 3  Grade Pts: 115.8  GPA Hours: 33  GPA: 3.51,,,
Grade: A,  Credits: 3,  Student Count: 4,  Pct: 36.36
Grade: A-,  Credits: 3,  Student Count: 2,  Pct: 18.18
Grade: B,  Credits: 3,  Student Count: 1,  Pct: 9.09
Grade: B+,  Credits: 3,  Student Count: 3,  Pct: 27.27
Grade: C+,  Credits: 3,  Student Count: 1,  Pct: 9.09
,,,
Course: CE 484  Student Total: 26  Credit Hours: 4  Grade Pts: 295.2  GPA Hours: 88  GPA: 3.35,,,
Grade: A,  Credits: 4,  Student Count: 8,  Pct: 30.77
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 7.69
Grade: B,  Credits: 4,  Student Count: 7,  Pct: 26.92
Grade: B+,  Credits: 4,  Student Count: 1,  Pct: 3.85
Grade: B-,  Credits: 4,  Student Count: 3,  Pct: 11.54
Grade: C,  Credits: 4,  Student Count: 1,  Pct: 3.85
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: 3.85
Grade: S,  Credits: 4,  Student Count: 1,  Pct: 3.85
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 7.69
,,,
Course: CE 486  Student Total: 12  Credit Hours: 3  Grade Pts: 96  GPA Hours: 33  GPA: 2.91,,,
Grade: A-,  Credits: 3,  Student Count: 2,  Pct: 16.67
Grade: B,  Credits: 3,  Student Count: 3,  Pct: 25
Grade: B+,  Credits: 3,  Student Count: 2,  Pct: 16.67
Grade: B-,  Credits: 3,  Student Count: 1,  Pct: 8.33
Grade: C,  Credits: 3,  Student Count: 2,  Pct: 16.67
Grade: C+,  Credits: 3,  Student Count: 1,  Pct: 8.33
Grade: W,  Credits: 3,  Student Count: 1,  Pct: 8.33
,,,
Course: CE 501  Student Total: 12  Credit Hours: Variable  Grade Pts: 132  GPA Hours: 33  GPA: 4,,,
Grade: A,  Credits: 1,  Student Count: 1,  Pct: 8.33
Grade: A,  Credits: 2,  Student Count: 2,  Pct: 16.67
Grade: A,  Credits: 3,  Student Count: 1,  Pct: 8.33
Grade: P,  Credits: 3,  Student Count: 1,  Pct: 8.33
Grade: A,  Credits: 4,  Student Count: 1,  Pct: 8.33
Grade: A,  Credits: 5,  Student Count: 3,  Pct: 25
Grade: A,  Credits: 6,  Student Count: 1,  Pct: 8.33
Grade: P,  Credits: 8,  Student Count: 1,  Pct: 8.33
Grade: P,  Credits: 9,  Student Count: 1,  Pct: 8.33
,,,
Course: CE 532  Student Total: 12  Credit Hours: 4  Grade Pts: 186  GPA Hours: 48  GPA: 3.88,,,
Grade: A,  Credits: 4,  Student Count: 7,  Pct: 58.33
Grade: A-,  Credits: 4,  Student Count: 5,  Pct: 41.67
,,,
Course: CE 544  Student Total: 13  Credit Hours: 3  Grade Pts: 143.1  GPA Hours: 39  GPA: 3.67,,,
Grade: A,  Credits: 3,  Student Count: 9,  Pct: 69.23
Grade: A-,  Credits: 3,  Student Count: 2,  Pct: 15.38
Grade: B,  Credits: 3,  Student Count: 1,  Pct: 7.69
Grade: D+,  Credits: 3,  Student Count: 1,  Pct: 7.69
,,,
Course: CE 566  Student Total: 11  Credit Hours: 4  Grade Pts: 150  GPA Hours: 40  GPA: 3.75,,,
Grade: A,  Credits: 4,  Student Count: 5,  Pct: 45.45
Grade: A-,  Credits: 4,  Student Count: 4,  Pct: 36.36
Grade: AUD,  Credits: 4,  Student Count: 1,  Pct: 9.09
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: 9.09
,,,
Course: CE 584  Student Total: 10  Credit Hours: 4  Grade Pts: 105.2  GPA Hours: 28  GPA: 3.76,,,
Grade: A,  Credits: 4,  Student Count: 5,  Pct: 50
Grade: B,  Credits: 4,  Student Count: 1,  Pct: 10
Grade: B+,  Credits: 4,  Student Count: 1,  Pct: 10
Grade: W,  Credits: 4,  Student Count: 3,  Pct: 30
,,,
Course: CE 589  Student Total: 20  Credit Hours: 4  Grade Pts: 306  GPA Hours: 80  GPA: 3.83,,,
Grade: A,  Credits: 4,  Student Count: 13,  Pct: 65
Grade: A-,  Credits: 4,  Student Count: 5,  Pct: 25
Grade: B+,  Credits: 4,  Student Count: 1,  Pct: 5
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: 5
,,,
Course: CE 593  Student Total: 13  Credit Hours: 4  Grade Pts: 194.8  GPA Hours: 52  GPA: 3.75,,,
Grade: A,  Credits: 4,  Student Count: 6,  Pct: 46.15
Grade: A-,  Credits: 4,  Student Count: 4,  Pct: 30.77
Grade: B+,  Credits: 4,  Student Count: 3,  Pct: 23.08
,,,
Course: CEM 311  Student Total: 91  Credit Hours: 4  Grade Pts: 1000  GPA Hours: 356  GPA: 2.81,,,
Grade: A,  Credits: 4,  Student Count: 7,  Pct: 7.69
Grade: A-,  Credits: 4,  Student Count: 9,  Pct: 9.89
Grade: B,  Credits: 4,  Student Count: 20,  Pct: 21.98
Grade: B+,  Credits: 4,  Student Count: 12,  Pct: 13.19
Grade: B-,  Credits: 4,  Student Count: 16,  Pct: 17.58
Grade: C,  Credits: 4,  Student Count: 5,  Pct: 5.49
Grade: C+,  Credits: 4,  Student Count: 9,  Pct: 9.89
Grade: C-,  Credits: 4,  Student Count: 7,  Pct: 7.69
Grade: D,  Credits: 4,  Student Count: 2,  Pct: 2.2
Grade: D+,  Credits: 4,  Student Count: 1,  Pct: 1.1
Grade: F,  Credits: 4,  Student Count: 1,  Pct: 1.1
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 2.2
,,,
Course: CEM 383  Student Total: 19  Credit Hours: 4  Grade Pts: 184.4  GPA Hours: 68  GPA: 2.71,,,
Grade: A,  Credits: 4,  Student Count: 1,  Pct: 5.26
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 10.53
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 15.79
Grade: B-,  Credits: 4,  Student Count: 4,  Pct: 21.05
Grade: C,  Credits: 4,  Student Count: 4,  Pct: 21.05
Grade: C+,  Credits: 4,  Student Count: 3,  Pct: 15.79
Grade: I/F,  Credits: 4,  Student Count: 2,  Pct: 10.53
,,,
Course: CEM 441  Student Total: 56  Credit Hours: 4  Grade Pts: 812.8  GPA Hours: 224  GPA: 3.63,,,
Grade: A,  Credits: 4,  Student Count: 28,  Pct: 50
Grade: A-,  Credits: 4,  Student Count: 8,  Pct: 14.29
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 5.36
Grade: B+,  Credits: 4,  Student Count: 13,  Pct: 23.21
Grade: B-,  Credits: 4,  Student Count: 2,  Pct: 3.57
Grade: C,  Credits: 4,  Student Count: 1,  Pct: 1.79
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 1.79
,,,
Course: CEM 443  Student Total: 64  Credit Hours: 4  Grade Pts: 877.2  GPA Hours: 252  GPA: 3.48,,,
Grade: A,  Credits: 4,  Student Count: 17,  Pct: 26.56
Grade: A-,  Credits: 4,  Student Count: 16,  Pct: 25
Grade: B,  Credits: 4,  Student Count: 11,  Pct: 17.19
Grade: B+,  Credits: 4,  Student Count: 13,  Pct: 20.31
Grade: B-,  Credits: 4,  Student Count: 6,  Pct: 9.38
Grade: W,  Credits: 4,  Student Count: 1,  Pct: 1.56
,,,
Course: CEM 472  Student Total: 113  Credit Hours: 3  Grade Pts: 959.4  GPA Hours: 327  GPA: 2.93,,,
Grade: A,  Credits: 3,  Student Count: 13,  Pct: 11.5
Grade: A-,  Credits: 3,  Student Count: 15,  Pct: 13.27
Grade: B,  Credits: 3,  Student Count: 21,  Pct: 18.58
Grade: B+,  Credits: 3,  Student Count: 14,  Pct: 12.39
Grade: B-,  Credits: 3,  Student Count: 14,  Pct: 12.39
Grade: C,  Credits: 3,  Student Count: 13,  Pct: 11.5
