Grade Distribution By Course,,,
,,,
,,,
Course: AED 325  Student Total: 11  Credit Hours: 3  Grade Pts: 100.2  GPA Hours: 27  GPA: 3.71,,,
Grade: A,  Credits: 3,  Student Count: 5,  Pct: 45.45
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: 2.63
Grade: C,  Credits: 4,  Student Count: 5,  Pct: 13.16
Grade: C+,  Credits: 4,  Student Count: 3,  Pct: 7.89
Grade: C-,  Credits: 4,  Student Count: 2,  Pct: 5.26
Grade: F,  Credits: 4,  Student Count: 4,  Pct: 10.53
Grade: I/C-,  Credits: 4,  Student Count: 1,  Pct: 2.63
,,,
Course: Z 432  Student Total: 33  Credit Hours: 3  Grade Pts: 256.5  GPA Hours: 96  GPA: 2.67,,,
Grade: A,  Credits: 3,  Student Count: 6,  Pct: 18.18
Grade: A-,  Credits: 3,  Student Count: 1,  Pct: 3.03
Grade: B,  Credits: 3,  Student Count: 7,  Pct: 21.21
Grade: B+,  Credits: 3,  Student Count: 3,  Pct: 9.09
Grade: B-,  Credits: 3,  Student Count: 4,  Pct: 12.12
Grade: C,  Credits: 3,  Student Count: 5,  Pct: 15.15
Grade: C-,  Credits: 3,  Student Count: 2,  Pct: 6.06
Grade: D,  Credits: 3,  Student Count: 2,  Pct: 6.06
Grade: D-,  Credits: 3,  Student Count: 1,  Pct: 3.03
Grade: F,  Credits: 3,  Student Count: 1,  Pct: 3.03
Grade: S,  Credits: 3,  Student Count: 1,  Pct: 3.03
,,,
Course: Z 438  Student Total: 38  Credit Hours: 3  Grade Pts: 387.6  GPA Hours: 114  GPA: 3.4,,,
Grade: A,  Credits: 3,  Student Count: 12,  Pct: 31.58
Grade: A-,  Credits: 3,  Student Count: 11,  Pct: 28.95
Grade: B,  Credits: 3,  Student Count: 5,  Pct: 13.16
Grade: B+,  Credits: 3,  Student Count: 6,  Pct: 15.79
Grade: B-,  Credits: 3,  Student Count: 1,  Pct: 2.63
Grade: C,  Credits: 3,  Student Count: 1,  Pct: 2.63
Grade: D,  Credits: 3,  Student Count: 1,  Pct: 2.63
Grade: F,  Credits: 3,  Student Count: 1,  Pct: 2.63
,,,
Course: Z 442  Student Total: 30  Credit Hours: 2  Grade Pts: 198  GPA Hours: 58  GPA: 3.41,,,
Grade: A,  Credits: 2,  Student Count: 11,  Pct: 36.67
Grade: A-,  Credits: 2,  Student Count: 5,  Pct: 16.67
Grade: B,  Credits: 2,  Student Count: 6,  Pct: 20
Grade: B+,  Credits: 2,  Student Count: 5,  Pct: 16.67
Grade: C,  Credits: 2,  Student Count: 1,  Pct: 3.33
Grade: F,  Credits: 2,  Student Count: 1,  Pct: 3.33
Grade: W,  Credits: 2,  Student Count: 1,  Pct: 3.33
,,,
Course: Z 473  Student Total: 59  Credit Hours: 4  Grade Pts: 752.4  GPA Hours: 228  GPA: 3.3,,,
Grade: A,  Credits: 4,  Student Count: 20,  Pct: 33.9
Grade: A-,  Credits: 4,  Student Count: 12,  Pct: 20.34
Grade: B,  Credits: 4,  Student Count: 11,  Pct: 18.64
Grade: B+,  Credits: 4,  Student Count: 4,  Pct: 6.78
Grade: B-,  Credits: 4,  Student Count: 5,  Pct: 8.47
Grade: C,  Credits: 4,  Student Count: 2,  Pct: 3.39
Grade: F,  Credits: 4,  Student Count: 3,  Pct: 5.08
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 3.39
,,,
College of Science,,,
Mathematics,,,
,,,
Course: MTH 065  Student Total: 50  Credit Hours: 3  Grade Pts: 0  GPA Hours: 0  GPA: 0,,,
Grade: A E,  Credits: 3,  Student Count: 13,  Pct: 26
Grade: A-E,  Credits: 3,  Student Count: 5,  Pct: 10
Grade: B E,  Credits: 3,  Student Count: 8,  Pct: 16
Grade: B+E,  Credits: 3,  Student Count: 4,  Pct: 8
Grade: B-E,  Credits: 3,  Student Count: 1,  Pct: 2
Grade: C E,  Credits: 3,  Student Count: 1,  Pct: 2
Grade: C+E,  Credits: 3,  Student Count: 4,  Pct: 8
Grade: C-E,  Credits: 3,  Student Count: 3,  Pct: 6
Grade: F E,  Credits: 3,  Student Count: 5,  Pct: 10
Grade: W,  Credits: 3,  Student Count: 6,  Pct: 12
,,,
Course: MTH 103  Student Total: 110  Credit Hours: 4  Grade Pts: 1215.2  GPA Hours: 424  GPA: 2.87,,,
Grade: A,  Credits: 4,  Student Count: 44,  Pct: 40
Grade: A-,  Credits: 4,  Student Count: 1,  Pct: .91
Grade: B,  Credits: 4,  Student Count: 22,  Pct: 20
Grade: B+,  Credits: 4,  Student Count: 6,  Pct: 5.45
Grade: C,  Credits: 4,  Student Count: 17,  Pct: 15.45
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: .91
Grade: D,  Credits: 4,  Student Count: 2,  Pct: 1.82
Grade: F,  Credits: 4,  Student Count: 13,  Pct: 11.82
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .91
Grade: W,  Credits: 4,  Student Count: 3,  Pct: 2.73
,,,
Course: MTH 105  Student Total: 128  Credit Hours: 3  Grade Pts: 868.8  GPA Hours: 336  GPA: 2.59,,,
Grade: A,  Credits: 3,  Student Count: 27,  Pct: 21.09
Grade: A-,  Credits: 3,  Student Count: 6,  Pct: 4.69
Grade: B,  Credits: 3,  Student Count: 20,  Pct: 15.63
Grade: B+,  Credits: 3,  Student Count: 12,  Pct: 9.38
Grade: B-,  Credits: 3,  Student Count: 7,  Pct: 5.47
Grade: C,  Credits: 3,  Student Count: 4,  Pct: 3.13
Grade: C+,  Credits: 3,  Student Count: 6,  Pct: 4.69
Grade: C-,  Credits: 3,  Student Count: 5,  Pct: 3.91
Grade: D,  Credits: 3,  Student Count: 4,  Pct: 3.13
Grade: D+,  Credits: 3,  Student Count: 4,  Pct: 3.13
Grade: D-,  Credits: 3,  Student Count: 2,  Pct: 1.56
Grade: F,  Credits: 3,  Student Count: 15,  Pct: 11.72
Grade: I/F,  Credits: 3,  Student Count: 2,  Pct: 1.56
Grade: S,  Credits: 3,  Student Count: 1,  Pct: .78
Grade: U,  Credits: 3,  Student Count: 2,  Pct: 1.56
Grade: W,  Credits: 3,  Student Count: 11,  Pct: 8.59
,,,
Course: MTH 111  Student Total: 364  Credit Hours: 4  Grade Pts: 3340.4  GPA Hours: 1312  GPA: 2.55,,,
Grade: A,  Credits: 4,  Student Count: 79,  Pct: 21.7
Grade: A-,  Credits: 4,  Student Count: 27,  Pct: 7.42
Grade: AUD,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: B,  Credits: 4,  Student Count: 39,  Pct: 10.71
Grade: B+,  Credits: 4,  Student Count: 32,  Pct: 8.79
Grade: B-,  Credits: 4,  Student Count: 25,  Pct: 6.87
Grade: C,  Credits: 4,  Student Count: 29,  Pct: 7.97
Grade: C+,  Credits: 4,  Student Count: 12,  Pct: 3.3
Grade: C-,  Credits: 4,  Student Count: 11,  Pct: 3.02
Grade: D,  Credits: 4,  Student Count: 11,  Pct: 3.02
Grade: D+,  Credits: 4,  Student Count: 9,  Pct: 2.47
Grade: D-,  Credits: 4,  Student Count: 3,  Pct: .82
Grade: F,  Credits: 4,  Student Count: 51,  Pct: 14.01
Grade: I/C,  Credits: 4,  Student Count: 2,  Pct: .55
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: U,  Credits: 4,  Student Count: 4,  Pct: 1.1
Grade: W,  Credits: 4,  Student Count: 27,  Pct: 7.42
,,,
Course: MTH 112  Student Total: 365  Credit Hours: 4  Grade Pts: 3331.6  GPA Hours: 1252  GPA: 2.66,,,
Grade: A,  Credits: 4,  Student Count: 78,  Pct: 21.37
Grade: A-,  Credits: 4,  Student Count: 22,  Pct: 6.03
Grade: AUD,  Credits: 4,  Student Count: 2,  Pct: .55
Grade: B,  Credits: 4,  Student Count: 55,  Pct: 15.07
Grade: B+,  Credits: 4,  Student Count: 31,  Pct: 8.49
Grade: B-,  Credits: 4,  Student Count: 17,  Pct: 4.66
Grade: C,  Credits: 4,  Student Count: 31,  Pct: 8.49
Grade: C+,  Credits: 4,  Student Count: 11,  Pct: 3.01
Grade: C-,  Credits: 4,  Student Count: 6,  Pct: 1.64
Grade: D,  Credits: 4,  Student Count: 15,  Pct: 4.11
Grade: D+,  Credits: 4,  Student Count: 9,  Pct: 2.47
Grade: D-,  Credits: 4,  Student Count: 3,  Pct: .82
Grade: F,  Credits: 4,  Student Count: 35,  Pct: 9.59
Grade: I/D,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .27
Grade: W,  Credits: 4,  Student Count: 46,  Pct: 12.6
,,,
Course: MTH 227  Student Total: 73  Credit Hours: 4  Grade Pts: 704.4  GPA Hours: 268  GPA: 2.63,,,
Grade: A,  Credits: 4,  Student Count: 14,  Pct: 19.18
Grade: A-,  Credits: 4,  Student Count: 3,  Pct: 4.11
Grade: B,  Credits: 4,  Student Count: 10,  Pct: 13.7
Grade: B+,  Credits: 4,  Student Count: 7,  Pct: 9.59
Grade: B-,  Credits: 4,  Student Count: 9,  Pct: 12.33
Grade: C,  Credits: 4,  Student Count: 13,  Pct: 17.81
Grade: C+,  Credits: 4,  Student Count: 2,  Pct: 2.74
Grade: D,  Credits: 4,  Student Count: 1,  Pct: 1.37
Grade: F,  Credits: 4,  Student Count: 8,  Pct: 10.96
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: 1.37
Grade: U,  Credits: 4,  Student Count: 3,  Pct: 4.11
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 2.74
,,,
Course: MTH 228  Student Total: 103  Credit Hours: 4  Grade Pts: 1133.2  GPA Hours: 396  GPA: 2.86,,,
Grade: A,  Credits: 4,  Student Count: 26,  Pct: 25.24
Grade: A-,  Credits: 4,  Student Count: 8,  Pct: 7.77
Grade: B,  Credits: 4,  Student Count: 18,  Pct: 17.48
Grade: B+,  Credits: 4,  Student Count: 8,  Pct: 7.77
Grade: B-,  Credits: 4,  Student Count: 8,  Pct: 7.77
Grade: C,  Credits: 4,  Student Count: 16,  Pct: 15.53
Grade: C+,  Credits: 4,  Student Count: 2,  Pct: 1.94
Grade: C-,  Credits: 4,  Student Count: 3,  Pct: 2.91
Grade: D,  Credits: 4,  Student Count: 6,  Pct: 5.83
Grade: F,  Credits: 4,  Student Count: 4,  Pct: 3.88
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .97
Grade: W,  Credits: 4,  Student Count: 3,  Pct: 2.91
,,,
Course: MTH 231  Student Total: 347  Credit Hours: 4  Grade Pts: 3631.6  GPA Hours: 1260  GPA: 2.88,,,
Grade: A,  Credits: 4,  Student Count: 81,  Pct: 23.34
Grade: A-,  Credits: 4,  Student Count: 33,  Pct: 9.51
Grade: B,  Credits: 4,  Student Count: 67,  Pct: 19.31
Grade: B+,  Credits: 4,  Student Count: 21,  Pct: 6.05
Grade: B-,  Credits: 4,  Student Count: 21,  Pct: 6.05
Grade: C,  Credits: 4,  Student Count: 31,  Pct: 8.93
Grade: C+,  Credits: 4,  Student Count: 23,  Pct: 6.63
Grade: C-,  Credits: 4,  Student Count: 7,  Pct: 2.02
Grade: D,  Credits: 4,  Student Count: 8,  Pct: 2.31
Grade: F,  Credits: 4,  Student Count: 23,  Pct: 6.63
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: .29
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .29
Grade: W,  Credits: 4,  Student Count: 30,  Pct: 8.65
,,,
Course: MTH 241  Student Total: 231  Credit Hours: 4  Grade Pts: 2103.2  GPA Hours: 836  GPA: 2.52,,,
Grade: A,  Credits: 4,  Student Count: 46,  Pct: 19.91
Grade: A-,  Credits: 4,  Student Count: 16,  Pct: 6.93
Grade: B,  Credits: 4,  Student Count: 23,  Pct: 9.96
Grade: B+,  Credits: 4,  Student Count: 15,  Pct: 6.49
Grade: B-,  Credits: 4,  Student Count: 15,  Pct: 6.49
Grade: C,  Credits: 4,  Student Count: 22,  Pct: 9.52
Grade: C+,  Credits: 4,  Student Count: 15,  Pct: 6.49
Grade: C-,  Credits: 4,  Student Count: 15,  Pct: 6.49
Grade: D,  Credits: 4,  Student Count: 7,  Pct: 3.03
Grade: D+,  Credits: 4,  Student Count: 7,  Pct: 3.03
Grade: D-,  Credits: 4,  Student Count: 5,  Pct: 2.16
Grade: F,  Credits: 4,  Student Count: 23,  Pct: 9.96
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: .43
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .43
Grade: W,  Credits: 4,  Student Count: 20,  Pct: 8.66
,,,
Course: MTH 245  Student Total: 123  Credit Hours: 4  Grade Pts: 1570  GPA Hours: 480  GPA: 3.27,,,
Grade: A,  Credits: 4,  Student Count: 65,  Pct: 52.85
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 1.63
Grade: B,  Credits: 4,  Student Count: 27,  Pct: 21.95
Grade: B+,  Credits: 4,  Student Count: 5,  Pct: 4.07
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: .81
Grade: C,  Credits: 4,  Student Count: 8,  Pct: 6.5
Grade: C+,  Credits: 4,  Student Count: 3,  Pct: 2.44
Grade: D,  Credits: 4,  Student Count: 2,  Pct: 1.63
Grade: F,  Credits: 4,  Student Count: 7,  Pct: 5.69
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .81
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .81
Grade: W,  Credits: 4,  Student Count: 1,  Pct: .81
,,,
Course: MTH 251  Student Total: 484  Credit Hours: 4  Grade Pts: 3816.8  GPA Hours: 1772  GPA: 2.15,,,
Grade: A,  Credits: 4,  Student Count: 57,  Pct: 11.78
Grade: A-,  Credits: 4,  Student Count: 28,  Pct: 5.79
Grade: B,  Credits: 4,  Student Count: 53,  Pct: 10.95
Grade: B+,  Credits: 4,  Student Count: 27,  Pct: 5.58
Grade: B-,  Credits: 4,  Student Count: 33,  Pct: 6.82
Grade: C,  Credits: 4,  Student Count: 58,  Pct: 11.98
Grade: C+,  Credits: 4,  Student Count: 24,  Pct: 4.96
Grade: C-,  Credits: 4,  Student Count: 37,  Pct: 7.64
Grade: D,  Credits: 4,  Student Count: 48,  Pct: 9.92
Grade: D+,  Credits: 4,  Student Count: 2,  Pct: .41
Grade: D-,  Credits: 4,  Student Count: 1,  Pct: .21
Grade: F,  Credits: 4,  Student Count: 75,  Pct: 15.5
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .21
Grade: W,  Credits: 4,  Student Count: 40,  Pct: 8.26
,,,
Course: MTH 252  Student Total: 538  Credit Hours: 4  Grade Pts: 4627.6  GPA Hours: 1980  GPA: 2.34,,,
Grade: A,  Credits: 4,  Student Count: 76,  Pct: 14.13
Grade: A-,  Credits: 4,  Student Count: 19,  Pct: 3.53
Grade: B,  Credits: 4,  Student Count: 95,  Pct: 17.66
Grade: B+,  Credits: 4,  Student Count: 31,  Pct: 5.76
Grade: B-,  Credits: 4,  Student Count: 24,  Pct: 4.46
Grade: C,  Credits: 4,  Student Count: 77,  Pct: 14.31
Grade: C+,  Credits: 4,  Student Count: 36,  Pct: 6.69
Grade: C-,  Credits: 4,  Student Count: 18,  Pct: 3.35
Grade: D,  Credits: 4,  Student Count: 41,  Pct: 7.62
Grade: D+,  Credits: 4,  Student Count: 17,  Pct: 3.16
Grade: F,  Credits: 4,  Student Count: 61,  Pct: 11.34
Grade: I/F,  Credits: 4,  Student Count: 4,  Pct: .74
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .19
Grade: U,  Credits: 4,  Student Count: 3,  Pct: .56
Grade: W,  Credits: 4,  Student Count: 35,  Pct: 6.51
,,,
Course: MTH 253  Student Total: 48  Credit Hours: 4  Grade Pts: 536  GPA Hours: 180  GPA: 2.98,,,
Grade: A,  Credits: 4,  Student Count: 16,  Pct: 33.33
Grade: A-,  Credits: 4,  Student Count: 6,  Pct: 12.5
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 6.25
Grade: B+,  Credits: 4,  Student Count: 7,  Pct: 14.58
Grade: B-,  Credits: 4,  Student Count: 2,  Pct: 4.17
Grade: C,  Credits: 4,  Student Count: 4,  Pct: 8.33
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 2.08
Grade: F,  Credits: 4,  Student Count: 6,  Pct: 12.5
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: 2.08
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 4.17
,,,
Course: MTH 254  Student Total: 519  Credit Hours: 4  Grade Pts: 5169.2  GPA Hours: 1960  GPA: 2.64,,,
Grade: A,  Credits: 4,  Student Count: 104,  Pct: 20.04
Grade: A-,  Credits: 4,  Student Count: 40,  Pct: 7.71
Grade: B,  Credits: 4,  Student Count: 99,  Pct: 19.08
Grade: B+,  Credits: 4,  Student Count: 39,  Pct: 7.51
Grade: B-,  Credits: 4,  Student Count: 33,  Pct: 6.36
Grade: C,  Credits: 4,  Student Count: 53,  Pct: 10.21
Grade: C+,  Credits: 4,  Student Count: 27,  Pct: 5.2
Grade: C-,  Credits: 4,  Student Count: 6,  Pct: 1.16
Grade: D,  Credits: 4,  Student Count: 28,  Pct: 5.39
Grade: D+,  Credits: 4,  Student Count: 5,  Pct: .96
Grade: D-,  Credits: 4,  Student Count: 1,  Pct: .19
Grade: F,  Credits: 4,  Student Count: 55,  Pct: 10.6
Grade: S,  Credits: 4,  Student Count: 1,  Pct: .19
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .19
Grade: W,  Credits: 4,  Student Count: 27,  Pct: 5.2
,,,
Course: MTH 255  Student Total: 56  Credit Hours: 4  Grade Pts: 532  GPA Hours: 196  GPA: 2.71,,,
Grade: A,  Credits: 4,  Student Count: 15,  Pct: 26.79
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 3.57
Grade: B,  Credits: 4,  Student Count: 8,  Pct: 14.29
Grade: B+,  Credits: 4,  Student Count: 2,  Pct: 3.57
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: 1.79
Grade: C,  Credits: 4,  Student Count: 14,  Pct: 25
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 1.79
Grade: D,  Credits: 4,  Student Count: 2,  Pct: 3.57
Grade: F,  Credits: 4,  Student Count: 4,  Pct: 7.14
Grade: I/C,  Credits: 4,  Student Count: 1,  Pct: 1.79
Grade: W,  Credits: 4,  Student Count: 6,  Pct: 10.71
,,,
Course: MTH 256  Student Total: 210  Credit Hours: 4  Grade Pts: 1871.2  GPA Hours: 724  GPA: 2.58,,,
Grade: A,  Credits: 4,  Student Count: 38,  Pct: 18.1
Grade: A-,  Credits: 4,  Student Count: 20,  Pct: 9.52
Grade: B,  Credits: 4,  Student Count: 25,  Pct: 11.9
Grade: B+,  Credits: 4,  Student Count: 11,  Pct: 5.24
Grade: B-,  Credits: 4,  Student Count: 7,  Pct: 3.33
Grade: C,  Credits: 4,  Student Count: 29,  Pct: 13.81
Grade: C+,  Credits: 4,  Student Count: 10,  Pct: 4.76
Grade: C-,  Credits: 4,  Student Count: 5,  Pct: 2.38
Grade: D,  Credits: 4,  Student Count: 11,  Pct: 5.24
Grade: D+,  Credits: 4,  Student Count: 8,  Pct: 3.81
Grade: D-,  Credits: 4,  Student Count: 1,  Pct: .48
Grade: F,  Credits: 4,  Student Count: 16,  Pct: 7.62
Grade: I/D,  Credits: 4,  Student Count: 1,  Pct: .48
Grade: I/F,  Credits: 4,  Student Count: 1,  Pct: .48
Grade: U,  Credits: 4,  Student Count: 1,  Pct: .48
Grade: W,  Credits: 4,  Student Count: 26,  Pct: 12.38
,,,
Course: MTH 264  Student Total: 170  Credit Hours: 2  Grade Pts: 1164.4  GPA Hours: 334  GPA: 3.49,,,
Grade: A,  Credits: 2,  Student Count: 92,  Pct: 54.12
Grade: A-,  Credits: 2,  Student Count: 21,  Pct: 12.35
Grade: B,  Credits: 2,  Student Count: 16,  Pct: 9.41
Grade: B+,  Credits: 2,  Student Count: 17,  Pct: 10
Grade: B-,  Credits: 2,  Student Count: 4,  Pct: 2.35
Grade: C,  Credits: 2,  Student Count: 6,  Pct: 3.53
Grade: C+,  Credits: 2,  Student Count: 3,  Pct: 1.76
Grade: C-,  Credits: 2,  Student Count: 1,  Pct: .59
Grade: D,  Credits: 2,  Student Count: 1,  Pct: .59
Grade: F,  Credits: 2,  Student Count: 6,  Pct: 3.53
Grade: W,  Credits: 2,  Student Count: 3,  Pct: 1.76
,,,
Course: MTH 265  Student Total: 167  Credit Hours: 2  Grade Pts: 1126.8  GPA Hours: 328  GPA: 3.44,,,
Grade: A,  Credits: 2,  Student Count: 83,  Pct: 49.7
Grade: A-,  Credits: 2,  Student Count: 16,  Pct: 9.58
Grade: B,  Credits: 2,  Student Count: 29,  Pct: 17.37
Grade: B+,  Credits: 2,  Student Count: 9,  Pct: 5.39
Grade: B-,  Credits: 2,  Student Count: 8,  Pct: 4.79
Grade: C,  Credits: 2,  Student Count: 7,  Pct: 4.19
Grade: C+,  Credits: 2,  Student Count: 6,  Pct: 3.59
Grade: C-,  Credits: 2,  Student Count: 3,  Pct: 1.8
Grade: D,  Credits: 2,  Student Count: 1,  Pct: .6
Grade: F,  Credits: 2,  Student Count: 2,  Pct: 1.2
Grade: S,  Credits: 2,  Student Count: 1,  Pct: .6
Grade: W,  Credits: 2,  Student Count: 2,  Pct: 1.2
,,,
Course: MTH 311  Student Total: 17  Credit Hours: 4  Grade Pts: 179.6  GPA Hours: 60  GPA: 2.99,,,
Grade: A,  Credits: 4,  Student Count: 3,  Pct: 17.65
Grade: A-,  Credits: 4,  Student Count: 3,  Pct: 17.65
Grade: B,  Credits: 4,  Student Count: 2,  Pct: 11.76
Grade: B+,  Credits: 4,  Student Count: 1,  Pct: 5.88
Grade: B-,  Credits: 4,  Student Count: 2,  Pct: 11.76
Grade: C,  Credits: 4,  Student Count: 1,  Pct: 5.88
Grade: C-,  Credits: 4,  Student Count: 3,  Pct: 17.65
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 11.76
,,,
Course: MTH 312  Student Total: 34  Credit Hours: 4  Grade Pts: 265.2  GPA Hours: 136  GPA: 1.95,,,
Grade: A,  Credits: 4,  Student Count: 4,  Pct: 11.76
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 5.88
Grade: B,  Credits: 4,  Student Count: 3,  Pct: 8.82
Grade: B+,  Credits: 4,  Student Count: 2,  Pct: 5.88
Grade: B-,  Credits: 4,  Student Count: 1,  Pct: 2.94
Grade: C,  Credits: 4,  Student Count: 4,  Pct: 11.76
Grade: C+,  Credits: 4,  Student Count: 4,  Pct: 11.76
Grade: C-,  Credits: 4,  Student Count: 2,  Pct: 5.88
Grade: D,  Credits: 4,  Student Count: 4,  Pct: 11.76
Grade: F,  Credits: 4,  Student Count: 8,  Pct: 23.53
,,,
Course: MTH 333  Student Total: 25  Credit Hours: 3  Grade Pts: 261  GPA Hours: 72  GPA: 3.63,,,
Grade: A,  Credits: 3,  Student Count: 17,  Pct: 68
Grade: B,  Credits: 3,  Student Count: 3,  Pct: 12
Grade: B+,  Credits: 3,  Student Count: 2,  Pct: 8
Grade: C-,  Credits: 3,  Student Count: 2,  Pct: 8
Grade: W,  Credits: 3,  Student Count: 1,  Pct: 4
,,,
Course: MTH 341  Student Total: 218  Credit Hours: 3  Grade Pts: 1752.6  GPA Hours: 603  GPA: 2.91,,,
Grade: A,  Credits: 3,  Student Count: 53,  Pct: 24.31
Grade: A-,  Credits: 3,  Student Count: 17,  Pct: 7.8
Grade: B,  Credits: 3,  Student Count: 37,  Pct: 16.97
Grade: B+,  Credits: 3,  Student Count: 19,  Pct: 8.72
Grade: B-,  Credits: 3,  Student Count: 18,  Pct: 8.26
Grade: C,  Credits: 3,  Student Count: 19,  Pct: 8.72
Grade: C+,  Credits: 3,  Student Count: 10,  Pct: 4.59
Grade: C-,  Credits: 3,  Student Count: 10,  Pct: 4.59
Grade: D,  Credits: 3,  Student Count: 9,  Pct: 4.13
Grade: F,  Credits: 3,  Student Count: 9,  Pct: 4.13
Grade: I/D,  Credits: 3,  Student Count: 1,  Pct: .46
Grade: I/F,  Credits: 3,  Student Count: 1,  Pct: .46
Grade: W,  Credits: 3,  Student Count: 15,  Pct: 6.88
,,,
Course: MTH 342  Student Total: 46  Credit Hours: 4  Grade Pts: 408  GPA Hours: 168  GPA: 2.43,,,
Grade: A,  Credits: 4,  Student Count: 9,  Pct: 19.57
Grade: A-,  Credits: 4,  Student Count: 4,  Pct: 8.7
Grade: B,  Credits: 4,  Student Count: 1,  Pct: 2.17
Grade: B+,  Credits: 4,  Student Count: 3,  Pct: 6.52
Grade: B-,  Credits: 4,  Student Count: 4,  Pct: 8.7
Grade: C,  Credits: 4,  Student Count: 5,  Pct: 10.87
Grade: C+,  Credits: 4,  Student Count: 6,  Pct: 13.04
Grade: C-,  Credits: 4,  Student Count: 1,  Pct: 2.17
Grade: D,  Credits: 4,  Student Count: 2,  Pct: 4.35
Grade: F,  Credits: 4,  Student Count: 7,  Pct: 15.22
Grade: W,  Credits: 4,  Student Count: 4,  Pct: 8.7
,,,
Course: MTH 343  Student Total: 36  Credit Hours: 4  Grade Pts: 392.4  GPA Hours: 136  GPA: 2.89,,,
Grade: A,  Credits: 4,  Student Count: 9,  Pct: 25
Grade: A-,  Credits: 4,  Student Count: 2,  Pct: 5.56
Grade: B,  Credits: 4,  Student Count: 11,  Pct: 30.56
Grade: C,  Credits: 4,  Student Count: 8,  Pct: 22.22
Grade: C+,  Credits: 4,  Student Count: 1,  Pct: 2.78
Grade: C-,  Credits: 4,  Student Count: 2,  Pct: 5.56
Grade: F,  Credits: 4,  Student Count: 1,  Pct: 2.78
Grade: W,  Credits: 4,  Student Count: 2,  Pct: 5.56
,,,
Course: MTH 351  Student Total: 24  Credit Hours: 3  Grade Pts: 210.9  GPA Hours: 69  GPA: 3.06,,,
Grade: A,  Credits: 3,  Student Count: 10,  Pct: 41.67
Grade: A-,  Credits: 3,  Student Count: 2,  Pct: 8.33
Grade: B,  Credits: 3,  Student Count: 3,  Pct: 12.5
Grade: B+,  Credits: 3,  Student Count: 3,  Pct: 12.5
Grade: C,  Credits: 3,  Student Count: 2,  Pct: 8.33
Grade: F,  Credits: 3,  Student Count: 3,  Pct: 12.5
Grade: W,  Credits: 3,  Student Count: 1,  Pct: 4.17
,,,
Course: MTH 355  Student Total: 35  Credit Hours: 3  Grade Pts: 299.1  GPA Hours: 96  GPA: 3.12,,,
Grade: A,  Credits: 3,  Student Count: 14,  Pct: 40
Grade: A-,  Credits: 3,  Student Count: 2,  Pct: 5.71
Grade: B,  Credits: 3,  Student Count: 5,  Pct: 14.29
Grade: B+,  Credits: 3,  Student Count: 3,  Pct: 8.57
Grade: C,  Credits: 3,  Student Count: 2,  Pct: 5.71
Grade: C+,  Credits: 3,  Student Count: 1,  Pct: 2.86
Grade: C-,  Credits: 3,  Student Count: 3,  Pct: 8.57
Grade: F,  Credits: 3,  Student Count: 2,  Pct: 5.71
Grade: W,  Credits: 3,  Student Count: 3,  Pct: 8.57
,,,
Course: MTH 361  Student Total: 31  Credit Hours: 3  Grade Pts: 263.7  GPA Hours: 87  GPA: 3.03,,,
Grade: A,  Credits: 3,  Student Count: 4,  Pct: 12.9
Grade: A-,  Credits: 3,  Student Count: 6,  Pct: 19.35
Grade: B,  Credits: 3,  Student Count: 4,  Pct: 12.9
Grade: B+,  Credits: 3,  Student Count: 5,  Pct: 16.13
Grade: B-,  Credits: 3,  Student Count: 1,  Pct: 3.23
Grade: C+,  Credits: 3,  Student Count: 6,  Pct: 19.35
